scaled_score,raw_score,min_age,max_age,sub_domain,for
1,12,84,87,soc,teacher
2,13,84,87,soc,teacher
2,14,84,87,soc,teacher
2,15,84,87,soc,teacher
2,16,84,87,soc,teacher
2,17,84,87,soc,teacher
3,18,84,87,soc,teacher
3,19,84,87,soc,teacher
3,20,84,87,soc,teacher
3,21,84,87,soc,teacher
3,22,84,87,soc,teacher
3,23,84,87,soc,teacher
4,24,84,87,soc,teacher
4,25,84,87,soc,teacher
4,26,84,87,soc,teacher
4,27,84,87,soc,teacher
4,28,84,87,soc,teacher
5,29,84,87,soc,teacher
5,30,84,87,soc,teacher
5,31,84,87,soc,teacher
5,32,84,87,soc,teacher
5,33,84,87,soc,teacher
5,34,84,87,soc,teacher
6,35,84,87,soc,teacher
6,36,84,87,soc,teacher
6,37,84,87,soc,teacher
6,38,84,87,soc,teacher
6,39,84,87,soc,teacher
6,40,84,87,soc,teacher
7,41,84,87,soc,teacher
7,42,84,87,soc,teacher
7,43,84,87,soc,teacher
7,44,84,87,soc,teacher
7,45,84,87,soc,teacher
8,46,84,87,soc,teacher
8,47,84,87,soc,teacher
8,48,84,87,soc,teacher
8,49,84,87,soc,teacher
8,50,84,87,soc,teacher
8,51,84,87,soc,teacher
9,52,84,87,soc,teacher
9,53,84,87,soc,teacher
9,54,84,87,soc,teacher
9,55,84,87,soc,teacher
9,56,84,87,soc,teacher
10,57,84,87,soc,teacher
10,58,84,87,soc,teacher
10,59,84,87,soc,teacher
10,60,84,87,soc,teacher
11,61,84,87,soc,teacher
11,62,84,87,soc,teacher
12,63,84,87,soc,teacher
13,64,84,87,soc,teacher
13,65,84,87,soc,teacher
14,66,84,87,soc,teacher
1,0,88,91,soc,teacher
1,1,88,91,soc,teacher
1,2,88,91,soc,teacher
1,3,88,91,soc,teacher
1,4,88,91,soc,teacher
1,5,88,91,soc,teacher
1,6,88,91,soc,teacher
1,7,88,91,soc,teacher
1,8,88,91,soc,teacher
1,9,88,91,soc,teacher
1,10,88,91,soc,teacher
1,11,88,91,soc,teacher
1,12,88,91,soc,teacher
1,13,88,91,soc,teacher
2,14,88,91,soc,teacher
2,15,88,91,soc,teacher
2,16,88,91,soc,teacher
2,17,88,91,soc,teacher
2,18,88,91,soc,teacher
2,19,88,91,soc,teacher
3,20,88,91,soc,teacher
3,21,88,91,soc,teacher
3,22,88,91,soc,teacher
3,23,88,91,soc,teacher
3,24,88,91,soc,teacher
4,25,88,91,soc,teacher
4,26,88,91,soc,teacher
4,27,88,91,soc,teacher
4,28,88,91,soc,teacher
4,29,88,91,soc,teacher
4,30,88,91,soc,teacher
5,31,88,91,soc,teacher
5,32,88,91,soc,teacher
5,33,88,91,soc,teacher
5,34,88,91,soc,teacher
5,35,88,91,soc,teacher
6,36,88,91,soc,teacher
6,37,88,91,soc,teacher
6,38,88,91,soc,teacher
6,39,88,91,soc,teacher
6,40,88,91,soc,teacher
6,41,88,91,soc,teacher
7,42,88,91,soc,teacher
7,43,88,91,soc,teacher
7,44,88,91,soc,teacher
7,45,88,91,soc,teacher
7,46,88,91,soc,teacher
8,47,88,91,soc,teacher
8,48,88,91,soc,teacher
8,49,88,91,soc,teacher
8,50,88,91,soc,teacher
8,51,88,91,soc,teacher
8,52,88,91,soc,teacher
9,53,88,91,soc,teacher
9,54,88,91,soc,teacher
9,55,88,91,soc,teacher
9,56,88,91,soc,teacher
9,57,88,91,soc,teacher
10,58,88,91,soc,teacher
10,59,88,91,soc,teacher
10,60,88,91,soc,teacher
10,61,88,91,soc,teacher
11,62,88,91,soc,teacher
12,63,88,91,soc,teacher
12,64,88,91,soc,teacher
13,65,88,91,soc,teacher
13,66,88,91,soc,teacher
1,0,92,95,soc,teacher
1,1,92,95,soc,teacher
1,2,92,95,soc,teacher
1,3,92,95,soc,teacher
1,4,92,95,soc,teacher
1,5,92,95,soc,teacher
1,6,92,95,soc,teacher
1,7,92,95,soc,teacher
1,8,92,95,soc,teacher
1,9,92,95,soc,teacher
1,10,92,95,soc,teacher
1,11,92,95,soc,teacher
1,12,92,95,soc,teacher
1,13,92,95,soc,teacher
1,14,92,95,soc,teacher
1,15,92,95,soc,teacher
2,16,92,95,soc,teacher
2,17,92,95,soc,teacher
2,18,92,95,soc,teacher
2,19,92,95,soc,teacher
2,20,92,95,soc,teacher
3,21,92,95,soc,teacher
3,22,92,95,soc,teacher
3,23,92,95,soc,teacher
3,24,92,95,soc,teacher
3,25,92,95,soc,teacher
3,26,92,95,soc,teacher
4,27,92,95,soc,teacher
4,28,92,95,soc,teacher
4,29,92,95,soc,teacher
4,30,92,95,soc,teacher
4,31,92,95,soc,teacher
5,32,92,95,soc,teacher
5,33,92,95,soc,teacher
5,34,92,95,soc,teacher
5,35,92,95,soc,teacher
5,36,92,95,soc,teacher
6,37,92,95,soc,teacher
6,38,92,95,soc,teacher
6,39,92,95,soc,teacher
6,40,92,95,soc,teacher
6,41,92,95,soc,teacher
6,42,92,95,soc,teacher
7,43,92,95,soc,teacher
7,44,92,95,soc,teacher
7,45,92,95,soc,teacher
7,46,92,95,soc,teacher
7,47,92,95,soc,teacher
8,48,92,95,soc,teacher
8,49,92,95,soc,teacher
8,50,92,95,soc,teacher
8,51,92,95,soc,teacher
8,52,92,95,soc,teacher
9,53,92,95,soc,teacher
9,54,92,95,soc,teacher
9,55,92,95,soc,teacher
9,56,92,95,soc,teacher
9,57,92,95,soc,teacher
9,58,92,95,soc,teacher
10,59,92,95,soc,teacher
10,60,92,95,soc,teacher
10,61,92,95,soc,teacher
11,62,92,95,soc,teacher
11,63,92,95,soc,teacher
12,64,92,95,soc,teacher
13,65,92,95,soc,teacher
13,66,92,95,soc,teacher
1,0,96,99,soc,teacher
1,1,96,99,soc,teacher
1,2,96,99,soc,teacher
1,3,96,99,soc,teacher
1,4,96,99,soc,teacher
1,5,96,99,soc,teacher
1,6,96,99,soc,teacher
1,7,96,99,soc,teacher
1,8,96,99,soc,teacher
1,9,96,99,soc,teacher
1,10,96,99,soc,teacher
1,11,96,99,soc,teacher
1,12,96,99,soc,teacher
1,13,96,99,soc,teacher
1,14,96,99,soc,teacher
1,15,96,99,soc,teacher
1,16,96,99,soc,teacher
2,17,96,99,soc,teacher
2,18,96,99,soc,teacher
2,19,96,99,soc,teacher
2,20,96,99,soc,teacher
2,21,96,99,soc,teacher
2,22,96,99,soc,teacher
3,23,96,99,soc,teacher
3,24,96,99,soc,teacher
3,25,96,99,soc,teacher
3,26,96,99,soc,teacher
3,27,96,99,soc,teacher
4,28,96,99,soc,teacher
4,29,96,99,soc,teacher
4,30,96,99,soc,teacher
4,31,96,99,soc,teacher
4,32,96,99,soc,teacher
5,33,96,99,soc,teacher
5,34,96,99,soc,teacher
5,35,96,99,soc,teacher
5,36,96,99,soc,teacher
5,37,96,99,soc,teacher
6,38,96,99,soc,teacher
6,39,96,99,soc,teacher
6,40,96,99,soc,teacher
6,41,96,99,soc,teacher
6,42,96,99,soc,teacher
6,43,96,99,soc,teacher
7,44,96,99,soc,teacher
7,45,96,99,soc,teacher
7,46,96,99,soc,teacher
7,47,96,99,soc,teacher
7,48,96,99,soc,teacher
8,49,96,99,soc,teacher
8,50,96,99,soc,teacher
8,51,96,99,soc,teacher
8,52,96,99,soc,teacher
8,53,96,99,soc,teacher
9,54,96,99,soc,teacher
